lot,bdms,fb,sty,drv,rec,ffin,ghw,ca,gar,reg,sell
3460.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.75
2850.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.2
3069.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5
5320.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.95
2398.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4555
8080.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.6
2325.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
7152.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.5
3350.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48
4040.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
4900.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99
7320.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5
5200.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.3
6020.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
2000.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
3500.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.8
3450.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5
4510.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.59
3420.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.4
6600.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0
6350.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.85
3480.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.7
4000.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
6000.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.3
7680.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.3
1700.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
5400.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,8.2
2700.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
4360.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
3450.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.99
3640.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.5
4500.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
5300.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.5
3520.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5
5960.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,11.7
4410.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
7155.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,12.4
5000.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
3934.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
6060.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.89
4032.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.17
3400.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,6.11
5300.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.19
3640.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35
3745.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.65
4370.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
6360.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
9860.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45
7410.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,9.25
6000.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
7482.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,11.49
6000.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.3
2145.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.7
6600.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.2
3180.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55
11440.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.49
8880.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.1
1950.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.2
6600.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.9
6420.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.5
6600.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.8
6360.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
6100.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7.8
3880.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,6.6
4046.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.95
4000.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
3185.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.8
6615.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,8.7
7500.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,15.5
3630.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
6400.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0
3150.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.45
6800.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
4600.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,12.7
8400.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
5495.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.47
2910.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72
6615.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
3700.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.5
3970.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25
11460.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,8.39
6240.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.1
8580.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,14.5
6000.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.7
3480.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.35
4350.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.95
6325.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.6
6540.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.5
3600.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25
6750.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
3150.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.1
6420.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.75
4100.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.49
3780.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.55
3850.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
2610.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
4960.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
4080.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
2870.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.6
3090.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
4040.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.85
3630.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,5.75
4800.0,5.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0
4950.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.26
5040.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0
3510.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45
4320.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.8
2175.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.1
4600.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
6100.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.3
2145.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.95
5170.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.7
7980.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.35
2475.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
4820.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
6000.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.5
3520.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.2
3640.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
3185.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.79
4040.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
3264.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
4160.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9
4770.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
7980.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.85
5400.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.95
4500.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65
8250.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.3
11175.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.0
2640.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.05
3540.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.2
3090.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.4
8050.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29
4500.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,5.1
4280.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.2
5020.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.6
3760.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.5
5500.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.85
4510.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,6.4
6000.0,3.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.09
8050.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,12.35
4100.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.7
2176.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.5
6000.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.5
8250.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.39
6500.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.4
2145.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.6
3180.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.7
7020.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,8.5
4079.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
8500.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,12.8
9500.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0
4920.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.29
3850.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.05
6500.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.5
4160.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6.6
9000.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.35
3000.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.3
7424.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3680.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85
6000.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.5
5500.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
3792.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
2400.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5245
5750.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0
5200.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075
13200.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,14.0
5800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0
3600.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
7500.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,17.45
4800.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.38
7440.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10.6
7000.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,8.29
12090.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,9.7
2700.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79
4300.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.65
9667.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.7
6000.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.4
4560.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,12.35
7475.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,12.0
7231.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,8.5
10500.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
3630.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.3
5700.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,9.5
7800.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.2
6550.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,13.3
6000.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
4340.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
6000.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,13.0
7770.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.1
6900.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8.6
3840.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.55
3500.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45
3760.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,9.3
2145.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9
3480.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2
6720.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
4095.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0
3750.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
5800.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.2
5076.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
9166.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,6.8
8580.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.2
6930.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.39
8800.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,12.25
7085.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,7.47
3930.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65
5600.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.85
2684.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.6
3000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6
3620.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
5500.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,12.0
4600.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0
3180.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,5.5
