lot,bdms,fb,sty,drv,rec,ffin,ghw,ca,gar,reg,sell
3090.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
9000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.5
3600.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
3500.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45
5300.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.19
6060.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.7
5700.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,9.5
7770.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.1
6000.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.7
3300.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.9
8400.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,7.5
3480.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
3850.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
4880.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.29
6000.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.25
4040.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
3640.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.5
4075.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,6.2
7085.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,7.47
3750.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.35
4500.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,6.1
7800.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.2
10360.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.15
4400.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,7.95
7680.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.3
4120.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
8875.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
4510.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.59
3660.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
1650.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5
6000.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8.95
2145.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.6
4350.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.05
11440.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.49
4840.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.95
6615.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
4400.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
6420.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,12.65
2430.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
3510.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45
2910.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72
3720.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
2160.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.4
4520.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0
6800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,8.6
6750.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
3000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6
3480.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.35
12090.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,9.7
6360.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
3600.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25
6000.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,9.47
3990.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3360.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
4360.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
6420.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.75
3500.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,13.2
6862.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,6.9
4000.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
3420.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8
2970.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
4646.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0
8580.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,14.5
10500.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
5960.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,11.7
13200.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,14.0
7475.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,12.0
3760.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.5
6540.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,8.5
4000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.55
6600.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0
3584.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.3
3760.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,9.3
2145.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9
5880.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4800.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.38
2700.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
2835.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
2000.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
2817.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.85
12944.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2145.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.95
4300.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69
4770.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
2145.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.76
4032.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.17
3968.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3
8150.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.15
4280.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.2
6840.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,11.6
4095.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.5
3640.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
8400.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
6000.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.3
3120.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
9000.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,11.4
3480.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.7
5400.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.75
3640.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35
7980.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.85
7440.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.6
3000.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.45
6360.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.39
3630.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
4370.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
2325.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
3934.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
4000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.79
6600.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,10.7
5200.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075
6900.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.89
4000.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
4040.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,9.5
2870.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.6
7440.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10.6
6000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.5
4500.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,5.1
5750.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0
5500.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
4960.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
4400.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55
8080.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.6
7350.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
3060.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95
9800.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,7.5
2500.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.7
5828.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.3
6321.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.8
3480.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8
5000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.2
8800.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,12.25
7500.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,15.5
6500.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.4
5076.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
2175.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.1
2398.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4555
7320.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5
4160.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9
8880.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.1
4800.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.15
4240.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
4500.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
3000.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5
3460.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.75
3600.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.3
4100.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.7
4640.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.2
6600.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.9
5960.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.2
4079.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
9667.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.7
8250.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,5.99
4040.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.85
6325.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.6
3185.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.9
8050.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,12.35
4040.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89
2800.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
5850.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0
4130.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.2
4500.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4
3036.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
4500.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.49
5800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0
5850.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.2
2640.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.05
6240.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.1
4000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.4
7160.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,8.4
4080.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
4700.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0
3630.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
6720.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
3930.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65
3450.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
5300.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.5
4950.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.26
5200.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.3
3520.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
2910.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
3630.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.3
3069.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5
4750.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
3150.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.1
7686.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.1
6000.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.4
4000.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
5500.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
6360.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
8520.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.5
7700.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.85
6660.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.075
2610.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.9
12900.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0
3420.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81
7000.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,12.0
3400.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,6.11
8500.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,12.8
3520.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5
6550.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,13.3
5000.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.2
7410.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,9.25
3850.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
7500.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,17.45
2145.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.7
7152.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.5
7200.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.45
3520.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.19
4960.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
11460.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,8.39
4046.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.95
4990.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.49
4100.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.49
1836.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.25
3480.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2
7020.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,8.5
6670.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.3
2880.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
6400.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0
3640.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
5450.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.8
3000.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,5.8
6360.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,10.05
3986.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.5
3630.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,5.75
3000.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
4100.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0
3180.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,5.5
3960.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
4920.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.29
3600.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
6900.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8.6
6050.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.49
3510.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39
